job_alias_id,raw_job_name,normalized_key,job_role_id,match_status,source_dataset,is_active
ja_932,수의 제조원,수의_제조원,,unmapped,job_info_rows,TRUE
ja_933,개량한복 제조원,개량한복_제조원,,unmapped,job_info_rows,TRUE
ja_934,승복 제조원,승복_제조원,,unmapped,job_info_rows,TRUE
ja_935,한복 수선원,한복_수선원,,unmapped,job_info_rows,TRUE
ja_936,일등항해사,일등항해사,,unmapped,job_info_rows,TRUE
ja_937,이등항해사,이등항해사,,unmapped,job_info_rows,TRUE
ja_938,푸드코디네이터,푸드코디네이터,,unmapped,job_info_rows,TRUE
ja_939,테이블코디네이터,테이블코디네이터,,unmapped,job_info_rows,TRUE
ja_940,테이블아티스트,테이블아티스트,,unmapped,job_info_rows,TRUE
ja_941,테이블데코레이터,테이블데코레이터,,unmapped,job_info_rows,TRUE
ja_942,쇼호스트,쇼호스트,,unmapped,job_info_rows,TRUE
ja_943,다이어트메이트,다이어트메이트,,unmapped,job_info_rows,TRUE
ja_944,다이어트컨설턴트,다이어트컨설턴트,,unmapped,job_info_rows,TRUE
ja_945,농림어업 시험원,농림어업_시험원,,unmapped,job_info_rows,TRUE
ja_946,농촌지도사,농촌지도사,,unmapped,job_info_rows,TRUE
ja_947,농업인,농업인,,unmapped,job_info_rows,TRUE
ja_948,전답작물재배자,전답작물재배자,,unmapped,job_info_rows,TRUE
ja_949,원예재배자,원예재배자,,unmapped,job_info_rows,TRUE
ja_950,특용작물재배자,특용작물재배자,,unmapped,job_info_rows,TRUE
ja_951,육묘 및 종묘재배자,육묘_및_종묘재배자,,unmapped,job_info_rows,TRUE
ja_952,임산기능인,임산기능인,,unmapped,job_info_rows,TRUE
ja_953,양봉인,양봉인,,unmapped,job_info_rows,TRUE
ja_954,양잠인,양잠인,,unmapped,job_info_rows,TRUE
ja_955,분재재배종사원,분재재배종사원,,unmapped,job_info_rows,TRUE
ja_956,조경시공관리자,조경시공관리자,,unmapped,job_info_rows,TRUE
ja_957,정원사,정원사,,unmapped,job_info_rows,TRUE
ja_958,수산양식자,수산양식자,137,auto_partial,job_info_rows,TRUE
ja_959,패류양식업자,패류양식업자,,unmapped,job_info_rows,TRUE
ja_960,어류양식업자,어류양식업자,,unmapped,job_info_rows,TRUE
ja_961,해조류양식업자,해조류양식업자,,unmapped,job_info_rows,TRUE
ja_962,내수면양식업자,내수면양식업자,,unmapped,job_info_rows,TRUE
ja_963,어업근로자,어업근로자,,unmapped,job_info_rows,TRUE
ja_964,선원,선원,,unmapped,job_info_rows,TRUE
ja_965,조경사,조경사,,unmapped,job_info_rows,TRUE
ja_966,조경공,조경공,,unmapped,job_info_rows,TRUE
ja_967,해양물리기술자,해양물리기술자,,unmapped,job_info_rows,TRUE
ja_968,해양화학기술자,해양화학기술자,,unmapped,job_info_rows,TRUE
ja_969,해양생물기술자,해양생물기술자,,unmapped,job_info_rows,TRUE
ja_970,해양지질기술자,해양지질기술자,,unmapped,job_info_rows,TRUE
ja_971,해양자원개발기술자,해양자원개발기술자,,unmapped,job_info_rows,TRUE
ja_972,수산기술자,수산기술자,,unmapped,job_info_rows,TRUE
ja_973,문서감정사,문서감정사,,unmapped,job_info_rows,TRUE
ja_974,문화재감정사,문화재감정사,,unmapped,job_info_rows,TRUE
ja_975,미술품감정사,미술품감정사,,unmapped,job_info_rows,TRUE
ja_976,위폐감정사,위폐감정사,,unmapped,job_info_rows,TRUE
ja_977,경매사,경매사,,unmapped,job_info_rows,TRUE
ja_978,구매인,구매인,,unmapped,job_info_rows,TRUE
ja_979,바이어,바이어,,unmapped,job_info_rows,TRUE
ja_980,선박중개인,선박중개인,,unmapped,job_info_rows,TRUE
ja_981,용선중개인,용선중개인,,unmapped,job_info_rows,TRUE
ja_982,경영지도사,경영지도사,,unmapped,job_info_rows,TRUE
ja_983,기업분석가,기업분석가,,unmapped,job_info_rows,TRUE
ja_984,가격경제학자,가격경제학자,,unmapped,job_info_rows,TRUE
ja_985,국제경제학자,국제경제학자,,unmapped,job_info_rows,TRUE
ja_986,노동경제학자,노동경제학자,,unmapped,job_info_rows,TRUE
ja_987,농업경제학자,농업경제학자,,unmapped,job_info_rows,TRUE
ja_988,산업경제학자,산업경제학자,,unmapped,job_info_rows,TRUE
ja_989,금융경제학자,금융경제학자,,unmapped,job_info_rows,TRUE
ja_990,경제학자,경제학자,,unmapped,job_info_rows,TRUE
ja_991,공인노무사,공인노무사,,unmapped,job_info_rows,TRUE
ja_992,공인회계사,공인회계사,67,auto_partial,job_info_rows,TRUE
ja_993,AICPA(미국공인회계사),aicpa(미국공인회계사),67,auto_partial,job_info_rows,TRUE
ja_994,통관대리인,통관대리인,,unmapped,job_info_rows,TRUE
ja_995,국제무역사,국제무역사,,unmapped,job_info_rows,TRUE
ja_996,도시계획기술자,도시계획기술자,50,auto_partial,job_info_rows,TRUE
ja_997,상품기획자,상품기획자,,unmapped,job_info_rows,TRUE
ja_998,상품개발담당자,상품개발담당자,,unmapped,job_info_rows,TRUE
ja_999,머천다이저,머천다이저,,unmapped,job_info_rows,TRUE
ja_1000,공인중개사,공인중개사,,unmapped,job_info_rows,TRUE
ja_1001,선물거래중개인,선물거래중개인,,unmapped,job_info_rows,TRUE
ja_1002,손해사정인,손해사정인,,unmapped,job_info_rows,TRUE
ja_1003,시장조사분석가,시장조사분석가,,unmapped,job_info_rows,TRUE
ja_1004,마케팅리서치,마케팅리서치,77,auto_partial,job_info_rows,TRUE
ja_1005,영화전문홍보가,영화전문홍보가,,unmapped,job_info_rows,TRUE
ja_1006,자동차영업사원,자동차영업사원,,unmapped,job_info_rows,TRUE
ja_1007,카딜러,카딜러,,unmapped,job_info_rows,TRUE
ja_1008,조직관리자,조직관리자,,unmapped,job_info_rows,TRUE
ja_1009,증권분석사,증권분석사,,unmapped,job_info_rows,TRUE
ja_1010,채권중개인,채권중개인,,unmapped,job_info_rows,TRUE
ja_1011,파생상품중개인,파생상품중개인,,unmapped,job_info_rows,TRUE
ja_1012,판매사무원,판매사무원,,unmapped,job_info_rows,TRUE
ja_1013,펀드매니저,펀드매니저,,unmapped,job_info_rows,TRUE
ja_1014,브랜드네임전문가,브랜드네임전문가,,unmapped,job_info_rows,TRUE
ja_1015,은행원,은행원,,unmapped,job_info_rows,TRUE
ja_1016,행원,행원,,unmapped,job_info_rows,TRUE
ja_1017,스크립터,스크립터,,unmapped,job_info_rows,TRUE
ja_1018,방송작가,방송작가,,unmapped,job_info_rows,TRUE
ja_1019,잡지사기자,잡지사기자,,unmapped,job_info_rows,TRUE
ja_1020,방송기자,방송기자,,unmapped,job_info_rows,TRUE
ja_1021,신문기자,신문기자,,unmapped,job_info_rows,TRUE
ja_1022,순차통역사,순차통역사,,unmapped,job_info_rows,TRUE
ja_1023,관광통역사,관광통역사,106,auto_partial,job_info_rows,TRUE
ja_1024,비지니스통역사,비지니스통역사,,unmapped,job_info_rows,TRUE
ja_1025,동시통역사,동시통역사,,unmapped,job_info_rows,TRUE
ja_1026,통신원,통신원,,unmapped,job_info_rows,TRUE
ja_1027,시나리오작가,시나리오작가,,unmapped,job_info_rows,TRUE
ja_1028,번역사,번역사,,unmapped,job_info_rows,TRUE
ja_1029,문헌학자,문헌학자,,unmapped,job_info_rows,TRUE
ja_1030,서지학자,서지학자,,unmapped,job_info_rows,TRUE
ja_1031,정치학자,정치학자,,unmapped,job_info_rows,TRUE
ja_1032,뉴스앵커,뉴스앵커,,unmapped,job_info_rows,TRUE
ja_1033,언어학자,언어학자,,unmapped,job_info_rows,TRUE
ja_1034,사학자,사학자,,unmapped,job_info_rows,TRUE
ja_1035,역사학자,역사학자,,unmapped,job_info_rows,TRUE
ja_1036,보컬트레이너,보컬트레이너,,unmapped,job_info_rows,TRUE
ja_1037,뮤지컬배우,뮤지컬배우,,unmapped,job_info_rows,TRUE
ja_1038,대중가요 가수,대중가요_가수,,unmapped,job_info_rows,TRUE
ja_1039,간판 제작·설치원,간판_제작_설치원,,unmapped,job_info_rows,TRUE
ja_1040,간판수리원,간판수리원,,unmapped,job_info_rows,TRUE
ja_1041,간판도장원,간판도장원,,unmapped,job_info_rows,TRUE
ja_1042,네온제작원,네온제작원,,unmapped,job_info_rows,TRUE
ja_1043,광고아티스트,광고아티스트,,unmapped,job_info_rows,TRUE
ja_1044,아트플래너,아트플래너,,unmapped,job_info_rows,TRUE
ja_1045,지면디자이너,지면디자이너,,unmapped,job_info_rows,TRUE
ja_1046,광고메시지 기획원,광고메시지_기획원,,unmapped,job_info_rows,TRUE
ja_1047,그래픽디자이너,그래픽디자이너,,unmapped,job_info_rows,TRUE
ja_1048,민속음악인,민속음악인,,unmapped,job_info_rows,TRUE
ja_1049,CF모델,cf모델,,unmapped,job_info_rows,TRUE
ja_1050,패션모델,패션모델,,unmapped,job_info_rows,TRUE
ja_1051,사진모델,사진모델,,unmapped,job_info_rows,TRUE
ja_1052,나레이터모델,나레이터모델,,unmapped,job_info_rows,TRUE
ja_1053,숍마스터,숍마스터,,unmapped,job_info_rows,TRUE
ja_1054,재단사,재단사,,unmapped,job_info_rows,TRUE
ja_1055,모델리스트,모델리스트,,unmapped,job_info_rows,TRUE
ja_1056,패턴제작원,패턴제작원,,unmapped,job_info_rows,TRUE
ja_1057,매트리스본제조원,매트리스본제조원,,unmapped,job_info_rows,TRUE
ja_1058,옷본 제작원,옷본_제작원,,unmapped,job_info_rows,TRUE
ja_1059,모자본 제작원,모자본_제작원,,unmapped,job_info_rows,TRUE
ja_1060,우산본 제작원,우산본_제작원,,unmapped,job_info_rows,TRUE
ja_1061,무대연출가,무대연출가,,unmapped,job_info_rows,TRUE
ja_1062,문화재 수리원,문화재_수리원,,unmapped,job_info_rows,TRUE
ja_1063,보수기술자,보수기술자,,unmapped,job_info_rows,TRUE
ja_1064,단청기술자,단청기술자,,unmapped,job_info_rows,TRUE
ja_1065,실측·설계기술자,실측_설계기술자,,unmapped,job_info_rows,TRUE
ja_1066,조각기술자,조각기술자,,unmapped,job_info_rows,TRUE
ja_1067,표구기술자,표구기술자,,unmapped,job_info_rows,TRUE
ja_1068,칠공기술자,칠공기술자,,unmapped,job_info_rows,TRUE
ja_1069,도금기술자,도금기술자,,unmapped,job_info_rows,TRUE
ja_1070,모사기술자,모사기술자,,unmapped,job_info_rows,TRUE
ja_1071,보존과학기술자,보존과학기술자,,unmapped,job_info_rows,TRUE
ja_1072,식물보호기술자,식물보호기술자,,unmapped,job_info_rows,TRUE
ja_1073,한식목공(대목수,한식목공(대목수,,unmapped,job_info_rows,TRUE
ja_1074,소목수),소목수),,unmapped,job_info_rows,TRUE
ja_1075,한식석공(가공석공,한식석공(가공석공,,unmapped,job_info_rows,TRUE
ja_1076,쌓기석공),쌓기석공),,unmapped,job_info_rows,TRUE
ja_1077,화공,화공,,unmapped,job_info_rows,TRUE
ja_1078,드잡이공,드잡이공,,unmapped,job_info_rows,TRUE
ja_1079,번와와공,번와와공,,unmapped,job_info_rows,TRUE
ja_1080,제작와공,제작와공,,unmapped,job_info_rows,TRUE
ja_1081,한식미장공,한식미장공,,unmapped,job_info_rows,TRUE
ja_1082,철물공,철물공,,unmapped,job_info_rows,TRUE
ja_1083,조각공,조각공,,unmapped,job_info_rows,TRUE
ja_1084,칠공,칠공,,unmapped,job_info_rows,TRUE
ja_1085,도금공,도금공,,unmapped,job_info_rows,TRUE
ja_1086,표구공,표구공,,unmapped,job_info_rows,TRUE
ja_1087,세척공,세척공,,unmapped,job_info_rows,TRUE
ja_1088,보존과학공,보존과학공,,unmapped,job_info_rows,TRUE
ja_1089,식물보호공,식물보호공,,unmapped,job_info_rows,TRUE
ja_1090,실측설계사보,실측설계사보,,unmapped,job_info_rows,TRUE
ja_1091,예술품복원기술자,예술품복원기술자,,unmapped,job_info_rows,TRUE
ja_1092,학예연구사,학예연구사,,unmapped,job_info_rows,TRUE
ja_1093,드라마 프로듀서,드라마_프로듀서,,unmapped,job_info_rows,TRUE
ja_1094,라디오 제작 프로듀서,라디오_제작_프로듀서,,unmapped,job_info_rows,TRUE
ja_1095,스포츠 프로듀서,스포츠_프로듀서,,unmapped,job_info_rows,TRUE
ja_1096,쇼 프로듀서,쇼_프로듀서,,unmapped,job_info_rows,TRUE
ja_1097,뉴스 프로듀서,뉴스_프로듀서,,unmapped,job_info_rows,TRUE
ja_1098,방송PD,방송pd,,unmapped,job_info_rows,TRUE
ja_1099,배우,배우,,unmapped,job_info_rows,TRUE
ja_1100,영화배우,영화배우,,unmapped,job_info_rows,TRUE
ja_1101,연극배우,연극배우,,unmapped,job_info_rows,TRUE
ja_1102,특수분장사,특수분장사,,unmapped,job_info_rows,TRUE
ja_1103,인상사진작가,인상사진작가,,unmapped,job_info_rows,TRUE
ja_1104,광고사진작가,광고사진작가,,unmapped,job_info_rows,TRUE
ja_1105,순수사진작가,순수사진작가,,unmapped,job_info_rows,TRUE
ja_1106,보도사진작가,보도사진작가,,unmapped,job_info_rows,TRUE
ja_1107,생태사진작가,생태사진작가,,unmapped,job_info_rows,TRUE
ja_1108,사진영상·인화원,사진영상_인화원,,unmapped,job_info_rows,TRUE
ja_1109,슬라이드 제작원,슬라이드_제작원,,unmapped,job_info_rows,TRUE
ja_1110,사진처리원,사진처리원,,unmapped,job_info_rows,TRUE
ja_1111,아트플라워디자이너,아트플라워디자이너,,unmapped,job_info_rows,TRUE
ja_1112,악기연주가,악기연주가,,unmapped,job_info_rows,TRUE
ja_1113,기악연주가,기악연주가,,unmapped,job_info_rows,TRUE
ja_1114,현악연주가,현악연주가,,unmapped,job_info_rows,TRUE
ja_1115,애견미용사,애견미용사,,unmapped,job_info_rows,TRUE
ja_1116,이미지메이커,이미지메이커,,unmapped,job_info_rows,TRUE
ja_1117,이미지관리인,이미지관리인,,unmapped,job_info_rows,TRUE
ja_1118,실내건축기술자,실내건축기술자,48,auto_partial,job_info_rows,TRUE
ja_1119,실내장식전문가,실내장식전문가,,unmapped,job_info_rows,TRUE
ja_1120,자동차디자이너,자동차디자이너,,unmapped,job_info_rows,TRUE
ja_1121,장신구디자이너,장신구디자이너,,unmapped,job_info_rows,TRUE
ja_1122,용기디자이너,용기디자이너,,unmapped,job_info_rows,TRUE
ja_1123,가구디자이너,가구디자이너,,unmapped,job_info_rows,TRUE
ja_1124,향기 전문가,향기_전문가,,unmapped,job_info_rows,TRUE
ja_1125,향수코디네이터,향수코디네이터,,unmapped,job_info_rows,TRUE
ja_1126,직업운동선수,직업운동선수,,unmapped,job_info_rows,TRUE
ja_1127,영화촬영기사,영화촬영기사,,unmapped,job_info_rows,TRUE
ja_1128,광고촬영기사,광고촬영기사,,unmapped,job_info_rows,TRUE
ja_1129,TV촬영기사,tv촬영기사,,unmapped,job_info_rows,TRUE
ja_1130,비디오촬영기사,비디오촬영기사,,unmapped,job_info_rows,TRUE
ja_1131,색채전문가,색채전문가,,unmapped,job_info_rows,TRUE
ja_1132,의상디자이너,의상디자이너,,unmapped,job_info_rows,TRUE
ja_1133,패션어드바이저,패션어드바이저,,unmapped,job_info_rows,TRUE
ja_1134,샵 매니저,샵_매니저,,unmapped,job_info_rows,TRUE
ja_1135,스타일리스트,스타일리스트,,unmapped,job_info_rows,TRUE
ja_1136,피아노조율사,피아노조율사,,unmapped,job_info_rows,TRUE
ja_1137,큐레이터,큐레이터,,unmapped,job_info_rows,TRUE
ja_1138,가정부,가정부,,unmapped,job_info_rows,TRUE
ja_1139,산모도우미,산모도우미,,unmapped,job_info_rows,TRUE
ja_1140,실버케어,실버케어,,unmapped,job_info_rows,TRUE
ja_1141,입원환자 도우미,입원환자_도우미,,unmapped,job_info_rows,TRUE
ja_1142,장애인 도우미,장애인_도우미,,unmapped,job_info_rows,TRUE
ja_1143,치매 및 정신장애 도우미,치매_및_정신장애_도우미,,unmapped,job_info_rows,TRUE
ja_1144,간호사,간호사,87,auto_exact,job_info_rows,TRUE
ja_1145,전문간호사,전문간호사,87,auto_partial,job_info_rows,TRUE
ja_1146,교정간호사,교정간호사,87,auto_partial,job_info_rows,TRUE
ja_1147,건물 및 차량청소원,건물_및_차량청소원,,unmapped,job_info_rows,TRUE
ja_1148,야간경비원,야간경비원,,unmapped,job_info_rows,TRUE
ja_1149,수위,수위,,unmapped,job_info_rows,TRUE
ja_1150,국립공원관리인,국립공원관리인,,unmapped,job_info_rows,TRUE
ja_1151,형사,형사,,unmapped,job_info_rows,TRUE
ja_1152,범죄과학수사관(CSI),범죄과학수사관(csi),,unmapped,job_info_rows,TRUE
ja_1153,사이버경찰관,사이버경찰관,,unmapped,job_info_rows,TRUE
ja_1154,용역경비원,용역경비원,,unmapped,job_info_rows,TRUE
ja_1155,신변경호원(무술유단자),신변경호원(무술유단자),,unmapped,job_info_rows,TRUE
ja_1156,보디가드,보디가드,,unmapped,job_info_rows,TRUE
ja_1157,공무원,공무원,,unmapped,job_info_rows,TRUE
ja_1158,교정공무원,교정공무원,,unmapped,job_info_rows,TRUE
ja_1159,대학교수,대학교수,,unmapped,job_info_rows,TRUE
ja_1160,조주사,조주사,,unmapped,job_info_rows,TRUE
ja_1161,배달원,배달원,,unmapped,job_info_rows,TRUE
ja_1162,보육교사,보육교사,,unmapped,job_info_rows,TRUE
ja_1163,비서,비서,,unmapped,job_info_rows,TRUE
ja_1164,사회사업가,사회사업가,,unmapped,job_info_rows,TRUE
ja_1165,상담가,상담가,,unmapped,job_info_rows,TRUE
ja_1166,청소년상담가,청소년상담가,,unmapped,job_info_rows,TRUE
ja_1167,상담심리전문가,상담심리전문가,,unmapped,job_info_rows,TRUE
ja_1168,상담지도사,상담지도사,,unmapped,job_info_rows,TRUE
ja_1169,상담심리사,상담심리사,,unmapped,job_info_rows,TRUE
ja_1170,상담교사,상담교사,,unmapped,job_info_rows,TRUE
ja_1171,심리치료사,심리치료사,,unmapped,job_info_rows,TRUE
ja_1172,산업 및 조직심리사,산업_및_조직심리사,,unmapped,job_info_rows,TRUE
ja_1173,집배원,집배원,,unmapped,job_info_rows,TRUE
ja_1174,승려,승려,,unmapped,job_info_rows,TRUE
ja_1175,신부,신부,,unmapped,job_info_rows,TRUE
ja_1176,목사,목사,,unmapped,job_info_rows,TRUE
ja_1177,119구조대원,119구조대원,,unmapped,job_info_rows,TRUE
ja_1178,역무원,역무원,,unmapped,job_info_rows,TRUE
ja_1179,코치,코치,,unmapped,job_info_rows,TRUE
ja_1180,운동선수트레이너,운동선수트레이너,,unmapped,job_info_rows,TRUE
ja_1181,염사,염사,,unmapped,job_info_rows,TRUE
ja_1182,인문계중등학교교사,인문계중등학교교사,,unmapped,job_info_rows,TRUE
ja_1183,중등학교교사,중등학교교사,,unmapped,job_info_rows,TRUE
ja_1184,중학교교사,중학교교사,,unmapped,job_info_rows,TRUE
ja_1185,고등학교교사,고등학교교사,,unmapped,job_info_rows,TRUE
ja_1186,장교,장교,,unmapped,job_info_rows,TRUE
ja_1187,직업훈련교사,직업훈련교사,,unmapped,job_info_rows,TRUE
ja_1188,초등학교교사,초등학교교사,,unmapped,job_info_rows,TRUE
ja_1189,캐디,캐디,,unmapped,job_info_rows,TRUE
ja_1190,특수교사,특수교사,,unmapped,job_info_rows,TRUE
ja_1191,특수학교교사,특수학교교사,,unmapped,job_info_rows,TRUE
ja_1192,판사,판사,,unmapped,job_info_rows,TRUE
ja_1193,프로바둑기사,프로바둑기사,,unmapped,job_info_rows,TRUE
ja_1194,스킨케어전문가,스킨케어전문가,,unmapped,job_info_rows,TRUE
ja_1195,항공기객실승무원,항공기객실승무원,,unmapped,job_info_rows,TRUE
ja_1196,스튜어드,스튜어드,,unmapped,job_info_rows,TRUE
ja_1197,스튜어디스,스튜어디스,,unmapped,job_info_rows,TRUE
ja_1198,홍보도우미,홍보도우미,,unmapped,job_info_rows,TRUE
ja_1199,행사도우미,행사도우미,,unmapped,job_info_rows,TRUE
ja_1200,헬스케어전문가,헬스케어전문가,,unmapped,job_info_rows,TRUE
ja_1201,건강관리사,건강관리사,,unmapped,job_info_rows,TRUE
ja_1202,운동처방사,운동처방사,,unmapped,job_info_rows,TRUE
ja_1203,웨딩매니저,웨딩매니저,,unmapped,job_info_rows,TRUE
ja_1204,웨딩코디네이터,웨딩코디네이터,,unmapped,job_info_rows,TRUE
ja_1205,웨딩컨설턴트,웨딩컨설턴트,,unmapped,job_info_rows,TRUE
ja_1206,호스피스전문간호사,호스피스전문간호사,87,auto_partial,job_info_rows,TRUE
ja_1207,호스피스완화간호사,호스피스완화간호사,87,auto_partial,job_info_rows,TRUE
ja_1208,시스템 설계자,시스템_설계자,,unmapped,job_info_rows,TRUE
ja_1209,시스템 프로그래머,시스템_프로그래머,,unmapped,job_info_rows,TRUE
ja_1210,네트워크디자이너,네트워크디자이너,,unmapped,job_info_rows,TRUE
ja_1211,컴퓨터 보안서비스종사자,컴퓨터_보안서비스종사자,,unmapped,job_info_rows,TRUE
ja_1212,시스템분석가,시스템분석가,,unmapped,job_info_rows,TRUE
ja_1213,시스템설계가,시스템설계가,,unmapped,job_info_rows,TRUE
ja_1214,웹관리자,웹관리자,,unmapped,job_info_rows,TRUE
ja_1215,웹매니저,웹매니저,,unmapped,job_info_rows,TRUE
ja_1216,정보기술컨설턴트(IT),정보기술컨설턴트(it),,unmapped,job_info_rows,TRUE
ja_1217,정보시스템컨설턴트,정보시스템컨설턴트,,unmapped,job_info_rows,TRUE
ja_1218,ERP컨설턴트,erp컨설턴트,,unmapped,job_info_rows,TRUE
ja_1219,KMS컨설턴트,kms컨설턴트,,unmapped,job_info_rows,TRUE
ja_1220,CRP컨설턴트,crp컨설턴트,,unmapped,job_info_rows,TRUE
ja_1221,정보보안컨설턴트,정보보안컨설턴트,25,auto_partial,job_info_rows,TRUE
ja_1222,네트워크컨설턴트,네트워크컨설턴트,,unmapped,job_info_rows,TRUE
ja_1223,시스템컨설턴트,시스템컨설턴트,,unmapped,job_info_rows,TRUE
ja_1224,컴퓨터속기사,컴퓨터속기사,,unmapped,job_info_rows,TRUE
ja_1225,사이처,사이처,,unmapped,job_info_rows,TRUE
ja_1226,이러닝(e-learning)교수설계자,이러닝(e_learning)교수설계자,,unmapped,job_info_rows,TRUE
ja_1227,이러닝지도자,이러닝지도자,,unmapped,job_info_rows,TRUE
ja_1228,정보통신망연구원,정보통신망연구원,,unmapped,job_info_rows,TRUE
ja_1229,디지털교환설비연구원,디지털교환설비연구원,,unmapped,job_info_rows,TRUE
ja_1230,컴퓨터주변기기수리원,컴퓨터주변기기수리원,,unmapped,job_info_rows,TRUE
ja_1231,복사기수리원,복사기수리원,,unmapped,job_info_rows,TRUE
ja_1232,프린터수리원,프린터수리원,,unmapped,job_info_rows,TRUE
ja_1233,팩시밀리 수리원,팩시밀리_수리원,,unmapped,job_info_rows,TRUE
ja_1234,인터넷쇼핑몰구축전문가,인터넷쇼핑몰구축전문가,,unmapped,job_info_rows,TRUE
ja_1235,정보통신기술영업원,정보통신기술영업원,,unmapped,job_info_rows,TRUE
ja_1236,정보통신기술세일즈맨,정보통신기술세일즈맨,,unmapped,job_info_rows,TRUE
ja_1237,컴퓨터학원강사,컴퓨터학원강사,,unmapped,job_info_rows,TRUE
ja_1238,컴퓨터교육강사,컴퓨터교육강사,101,auto_partial,job_info_rows,TRUE
ja_1239,정보통신학원강사,정보통신학원강사,,unmapped,job_info_rows,TRUE
ja_1240,무선주파수기술자,무선주파수기술자,,unmapped,job_info_rows,TRUE
ja_1241,소음진동기사,소음진동기사,,unmapped,job_info_rows,TRUE
ja_1242,관광기획자,관광기획자,,unmapped,job_info_rows,TRUE
ja_1243,시스템프로그래머,시스템프로그래머,,unmapped,job_info_rows,TRUE
ja_1244,핀조명원,핀조명원,,unmapped,job_info_rows,TRUE
ja_1245,조명탁조정원,조명탁조정원,,unmapped,job_info_rows,TRUE
ja_1246,음악기사,음악기사,,unmapped,job_info_rows,TRUE
